City_ID,City_Name,State_Name,State_ID,County_Name,County_FIPS,Latitude,Longitude,Population_August_13_2021,Density_August_13_2021,Zips,Speak A Language Other Than English,Bachelor's Degree or Higher,Two or More Races,Park access,Walkability,Limited access to healthy foods,Foreign Born,State annual CO2 equivalent total output emission rate (lb/MWh) 2020,State annual total nonrenewables net generation (MWh) 2020,State annual total renewables net generation (MWh) 2020,Frequent Physical Distress in 2018 (Percent),broadband_connection_2019(%),park_access_2018(%),preventive_services_2018(%),walkability_2019(%),PoplutionPercent,Vacant_houses,CrimesOccurred,RegisteredVoters,ViolentCrimes,Insurance,all_median_household_income_2019,all_change_in_median_household_income_between_2000_and_2019,all_median_non-family_income_2019,all_change_in_median_non-family_income_between_2000_and_2019,all_median_per_capita_income_2019,all_change_in_median_per_capita_income_between_2000_and_2019,white_median_household_income_2019,white_change_in_median_household_income_between_2000_and_2019,white_median_non-family_income_2019,white_change_in_median_non-family_income_between_2000_and_2019,white_median_per_capita_income_2019,white_change_in_median_per_capita_income_between_2000_and_2019,black_or_african_american_median_household_income_2019,black_or_african_american_change_in_median_household_income_between_2000_and_2019,black_or_african_american_median_non-family_income_2019,black_or_african_american_change_in_median_non-family_income_between_2000_and_2019,black_or_african_american_median_per_capita_income_2019,black_or_african_american_change_in_median_per_capita_income_between_2000_and_2019,asian_median_household_income_2019,asian_change_in_median_household_income_between_2000_and_2019,asian_median_non-family_income_2019,asian_change_in_median_non-family_income_between_2000_and_2019,asian_median_per_capita_income_2019,asian_change_in_median_per_capita_income_between_2000_and_2019,hispanic_or_latino_median_household_income_2019,hispanic_or_latino_change_in_median_household_income_between_2000_and_2019,hispanic_or_latino_median_non-family_income_2019,hispanic_or_latino_change_in_median_non-family_income_between_2000_and_2019,hispanic_or_latino_median_per_capita_income_2019,hispanic_or_latino_change_in_median_per_capita_income_between_2000_and_2019,american_indian_and_alaska_native_median_household_income_2019,american_indian_and_alaska_native_change_in_median_household_income_between_2000_and_2019,american_indian_and_alaska_native_median_non-family_income_2019,american_indian_and_alaska_native_change_in_median_non-family_income_between_2000_and_2019,american_indian_and_alaska_native_median_per_capita_income_2019,american_indian_and_alaska_native_change_in_median_per_capita_income_between_2000_and_2019,multirace_median_household_income_2019,multirace_change_in_median_household_income_between_2000_and_2019,multirace_median_non-family_income_2019,multirace_change_in_median_non-family_income_between_2000_and_2019,multirace_median_per_capita_income_2019,multirace_change_in_median_per_capita_income_between_2000_and_2019,other_median_household_income_2019,other_change_in_median_household_income_between_2000_and_2019,other_median_non-family_income_2019,other_change_in_median_non-family_income_between_2000_and_2019,other_median_per_capita_income_2019,other_change_in_median_per_capita_income_between_2000_and_2019,revenue_imputed_2017,payroll_imputed_2017,employees_imputed_2017,government_finances_expenditure_per_resident_in_2018($),government_finances_revenue_per_resident_in_2018($),government_finances_debt_per_resident_in_2018($),government_finances_cash_and_securities_per_resident_in_2018($)
1840020568,Phoenix,Arizona,AZ,Maricopa,4013,33.5722,-112.0891,4219697,1253,85008 85009 85006 85007 85004 85083 85086 85087 85085 85383 85033 85304 85306 85308 85020 85021 85022 85023 85024 85027 85028 85029 85353 85019 85018 85013 85012 85015 85014 85017 85016 85254 85003 85044 85045 85042 85043 85040 85041 85048 85054 85037 85035 85034 85032 85031 85307 85310 85051 85050 85053 85001 85002 85005 85010 85011 85026 85030 85036 85038 85046 85060 85061 85062 85063 85064 85065 85066 85067 85068 85069 85070 85071 85072 85073 85074 85075 85076 85078 85079 85080 85082,27.10%,28.60%,3.80%,48.60%,41.00%,60.60%,20.10%,736.979,96114769,13190288,14.2,68.1,46.8,27.4,41,15.60%,0.07569218964030240,9.50%,63.44,722.8,15.5,"$60,931.00",47.90%,"$41,932.00",40.80%,"$30,686.00",54.70%,"$61,893.00",39.60%,"$43,166.00",40.10%,"$32,249.00",39.10%,"$42,050.00",38.90%,"$30,481.00",41.60%,"$22,560.00",48.70%,"$91,090.00",87.70%,"$57,514.00",69.20%,"$43,874.00",85.70%,"$51,421.00",65.50%,"$37,255.00",63.90%,"$18,007.00",89.90%,"$51,260.00",58.40%,"$37,493.00",71.40%,"$21,508.00",75.40%,"$70,130.00",116.40%,"$47,015.00",81.10%,"$20,104.00",89.10%,"$54,547.00",N,"$29,591.00",29.80%,"$21,797.00",138.40%,23.46%,19.48%,20.52%,1932.4800000000000,2320.5900000000000,10558.39,2932.33
1840021117,Seattle,Washington,WA,King,53033,47.6211,-122.3244,3789215,3469,98109 98108 98104 98107 98106 98101 98103 98102 98105 98154 98122 98121 98126 98125 98178 98174 98177 98144 98146 98195 98199 98118 98119 98116 98117 98115 98112 98164 98134 98136 98133 98111 98113 98114 98124 98127 98129 98139 98141 98145 98161 98165 98170 98175 98181 98185 98191 98194,15.10%,65.00%,6.70%,96.00%,74.00%,36.70%,19.60%,213.274,28922609,87156565,8.8,82.7,96.2,34.7,74,9.80%,0.06158161104293150,4.80%,75.23,617.3,4.6,"$102,486.00",124.10%,"$70,847.00",105.10%,"$65,205.00",115.20%,"$111,391.00",124.30%,"$72,193.00",96.80%,"$73,501.00",106.20%,"$43,545.00",35.90%,"$39,560.00",87.30%,"$31,940.00",74.30%,"$112,274.00",N,"$98,058.00",N,"$63,661.00",N,"$78,634.00",120.30%,"$62,294.00",108.80%,"$48,173.00",N,"$34,488.00",14.80%,"$36,361.00",57.00%,"$23,008.00",37.50%,"$100,606.00",N,"$70,287.00",N,"$38,802.00",145.90%,"$62,653.00",N,"$60,120.00",115.40%,"$35,529.00",138.60%,19.00%,18.57%,21.07%,5424.34,5499.080000000000,16310.84,3140.9500000000000
1840021543,San Francisco,California,CA,San Francisco,6075,37.7562,-122.443,3592294,7256,94130 94131 94132 94133 94134 94109 94108 94103 94102 94105 94104 94158 94127 94124 94123 94122 94121 94129 94118 94110 94112 94116 94117 94114 94115 94111 94107 94119 94120 94125 94126 94137 94139 94140 94141 94142 94143 94144 94145 94146 94147 94151 94159 94160 94161 94163 94164 94172 94177 94188,36.30%,59.20%,5.70%,99.60%,87.40%,nan%,33.70%,453.118,110674673,82279482,9.7,79.2,99.7,30.7,87.4,9.50%,0.0855253450328064,5.90%,75.18,678.1,4.2,"$123,859.00",124.30%,"$105,235.00",126.50%,"$75,084.00",117.30%,"$155,465.00",145.90%,"$126,251.00",139.50%,"$101,113.00",108.90%,"$49,381.00",66.60%,"$42,823.00",102.90%,"$46,748.00",142.50%,"$104,058.00",109.80%,"$83,193.00",N,"$60,677.00",N,"$78,261.00",68.10%,"$71,368.00",98.70%,"$40,674.00",118.90%,"$26,124.00",Â -15.7%,"$15,158.00",Â -39.2%,"$26,986.00",19.50%,"$138,451.00",N,"$129,707.00",N,"$52,603.00",138.10%,"$64,220.00",N,"$52,417.00",64.80%,"$29,715.00",88.90%,19.44%,19.67%,22.33%,13569.620000000000,13439.09,46016.69,7323.9400000000000
1840003971,Detroit,Michigan,MI,Wayne,26163,42.3834,-83.1024,3506126,1864,48209 48208 48201 48207 48205 48204 48203 48206 48227 48238 48239 48234 48235 48233 48202 48243 48214 48215 48216 48217 48210 48211 48212 48213 48219 48228 48224 48226 48221 48223 48231 48232 48244 48255 48260 48264 48266 48267 48268 48269 48272 48275 48277 48278 48279 48288,6.90%,16.70%,1.70%,79.70%,53.20%,48.80%,6.10%,938.031,96709974,9914747,20.9,46.8,79.4,24.6,53.2,30.60%,0.17952780296405800,13.40%,72.04,1932.3,9.6,"$33,965.00",15.00%,"$26,607.00",38.40%,"$21,044.00",43.00%,"$46,413.00",57.90%,"$39,576.00",91.80%,"$28,298.00",63.30%,"$32,287.00",8.90%,"$25,313.00",34.70%,"$20,150.00",38.30%,"$35,420.00",9.60%,"$29,573.00",62.00%,"$22,677.00",65.10%,"$36,590.00",20.90%,"$26,667.00",46.50%,"$15,253.00",39.40%,"$26,639.00",Â -7.8%,"$29,929.00",66.30%,"$12,274.00",Â -5.2%,"$31,815.00",24.00%,"$15,520.00",Â -17.3%,"$18,469.00",61.70%,"$27,012.00",N,"$18,597.00",8.20%,"$12,048.00",15.50%,19.81%,18.67%,20.33%,2988.1700000000000,3054.0900000000000,9743.290000000000,1980.8800000000000
1840021990,San Diego,California,CA,San Diego,6073,32.8312,-117.1225,3220118,1686,92109 92108 92103 92111 92154 92110 92115 92140 92107 92106 92105 92104 92102 92071 92132 92130 92131 92134 92139 92025 92027 92147 92145 92014 92119 92117 92121 92120 92123 92122 92124 92127 92126 92129 92128 92101 92037 92173 92113 92114 92116 92038 92039 92072 92092 92093 92112 92137 92138 92142 92143 92149 92150 92152 92153 92158 92159 92160 92161 92163 92165 92166 92167 92168 92169 92170 92171 92172 92174 92175 92176 92177 92179 92182 92186 92187 92191 92192 92193 92195 92196 92197 92198 92199,31.80%,47.40%,5.60%,78.80%,51.30%,49.00%,25.20%,453.118,110674673,82279482,11.5,81.2,77.7,31.6,51.3,11.00%,0.06058651859786420,6.60%,70.37,370,8.8,"$85,507.00",87.00%,"$61,890.00",82.70%,"$43,249.00",83.20%,"$87,431.00",74.90%,"$64,340.00",79.00%,"$47,411.00",60.70%,"$53,388.00",54.60%,"$46,311.00",82.20%,"$27,831.00",66.70%,"$99,848.00",94.10%,"$60,401.00",106.20%,"$42,975.00",134.00%,"$61,558.00",98.40%,"$50,846.00",98.60%,"$24,185.00",111.60%,"$59,595.00",64.00%,"$56,316.00",62.80%,"$30,120.00",82.10%,"$91,293.00",N,"$73,618.00",149.30%,"$29,309.00",118.70%,"$64,540.00",N,"$64,813.00",N,"$26,229.00",N,19.44%,19.67%,22.33%,2448.3700000000000,2595.9300000000000,7196.16,1508.1000000000000
1840007830,Minneapolis,Minnesota,MN,Hennepin,27053,44.9635,-93.2678,2977172,3071,55403 55409 55408 55407 55406 55405 55404 55402 55401 55430 55454 55455 55418 55419 55410 55411 55412 55413 55414 55415 55416 55417 55440 55458 55459 55467 55470 55472 55474 55478 55479 55480 55483 55484 55485 55486 55487 55488,12.60%,52.20%,5.60%,96.50%,70.50%,37.00%,14.10%,770.366,40636378,15864248,9.7,72.5,96.7,33.2,70.5,17.40%,0.05761186684944990,7.70%,73.66,949.3,7.2,"$65,889.00",73.50%,"$49,618.00",63.80%,"$39,617.00",74.60%,"$79,672.00",89.20%,"$55,898.00",74.60%,"$50,560.00",76.60%,"$25,658.00",1.30%,"$18,835.00",Â -2.5%,"$16,111.00",31.30%,"$60,609.00",96.20%,"$60,225.00",N,"$31,417.00",N,"$57,102.00",76.50%,"$51,189.00",85.00%,"$23,432.00",119.10%,"$35,796.00",41.30%,"$15,516.00",Â -24.8%,"$19,212.00",57.00%,"$64,311.00",144.40%,"$51,847.00",146.60%,"$21,620.00",116.70%,"$57,543.00",N,"$44,448.00",79.80%,"$21,698.00",119.00%,19.80%,16.07%,17.86%,3520.5400000000000,3181.1000000000000,13696.040000000000,6678.4800000000000
1840015982,Tampa,Florida,FL,Hillsborough,12057,27.9942,-82.4451,2908063,1353,33637 33629 33621 33620 33619 33616 33613 33610 33617 33614 33611 33612 33605 33603 33647 33609 33604 33607 33606 33602 33608 33622 33623 33630 33631 33633 33646 33650 33655 33664 33672 33673 33674 33677 33679 33681 33684 33686 33689,25.10%,41.00%,3.90%,62.20%,49.40%,61.20%,19.20%,842.169,238451609,12328825,13.9,73.5,62.9,27.8,49.4,17.00%,0.08054912145246950,10.40%,69.28,418.1,13.2,"$57,709.00",67.70%,"$42,446.00",66.00%,"$36,747.00",67.40%,"$69,163.00",76.50%,"$51,135.00",82.60%,"$44,743.00",65.30%,"$31,113.00",30.10%,"$18,072.00",7.80%,"$16,765.00",33.40%,"$96,620.00",N,"$61,338.00",133.40%,"$50,717.00",N,"$43,884.00",60.20%,"$30,106.00",85.10%,"$23,636.00",61.00%,"$10,857.00",Â -69.7%,"$93,538.00",N,"$16,494.00",Â -40.8%,"$41,125.00",69.70%,"$40,298.00",113.20%,"$20,846.00",72.40%,"$43,818.00",N,"$41,445.00",142.50%,"$24,584.00",145.00%,19.81%,20.33%,22.33%,2735.4900000000000,2112.02,8978.840000000000,4299.25
1840018789,Denver,Colorado,CO,Denver,8031,39.7621,-104.8759,2876625,1831,80264 80230 80231 80236 80237 80235 80238 80239 80123 80249 80247 80246 80290 80293 80294 80218 80219 80210 80211 80212 80216 80221 80220 80223 80222 80224 80227 80209 80207 80206 80205 80204 80202 80014 80203 80208 80217 80243 80244 80248 80250 80256 80257 80259 80261 80262 80265 80266 80271 80273 80274 80281 80291 80299,16.10%,53.10%,4.50%,89.90%,61.00%,52.50%,13.10%,1219.24,37218614,16573573,10,76.2,89.9,31.9,61,11.70%,0.08016116876340660,7.40%,74.45,773.7,10.3,"$75,646.00",91.50%,"$59,201.00",89.50%,"$47,802.00",98.30%,"$81,657.00",93.80%,"$62,352.00",89.30%,"$52,482.00",78.10%,"$40,149.00",30.50%,"$35,275.00",62.80%,"$26,561.00",58.20%,"$55,508.00",53.40%,"$52,758.00",102.20%,"$50,707.00",N,"$57,211.00",75.30%,"$38,106.00",62.40%,"$25,733.00",114.60%,"$33,408.00",4.70%,"$20,923.00",Â -7.6%,"$58,874.00",N,"$72,738.00",132.40%,"$62,517.00",N,"$28,464.00",98.10%,"$55,196.00",N,"$37,090.00",64.70%,"$27,667.00",148.00%,20.93%,20.33%,20.67%,4632.46,5394.590000000000,18374.390000000000,4801.2700000000000
1840020551,Riverside,California,CA,Riverside,6065,33.9381,-117.3948,2107852,1574,92508 92503 92501 92505 92504 92507 92506 92502 92513 92514 92516 92517 92521 92522,44.40%,22.10%,4.80%,51.10%,41.90%,55.90%,23.40%,453.118,110674673,82279482,12.8,73.3,49.9,27.4,41.9,None,None,None,None,None,None,"$71,967.00",72.80%,"$47,105.00",81.80%,"$25,953.00",45.10%,"$76,390.00",66.70%,"$51,391.00",80.20%,"$28,109.00",30.00%,"$56,887.00",79.60%,"$42,125.00",68.20%,"$32,486.00",107.20%,"$90,289.00",N,"$26,258.00",N,"$32,847.00",95.90%,"$69,909.00",86.60%,"$52,338.00",142.40%,"$19,183.00",69.90%,"$106,107.00",N,"$38,866.00",N,"$24,299.00",99.40%,"$45,057.00",35.00%,"$40,564.00",N,"$18,096.00",68.20%,"$66,438.00",N,"$54,715.00",N,"$18,077.00",71.20%,19.44%,19.67%,22.33%,2570.390000000000,2879.69,11662.62,708.57
1840001592,Baltimore,Maryland,MD,Baltimore,24510,39.3051,-76.6144,2106068,2830,21218 21211 21210 21213 21212 21215 21214 21217 21216 21231 21230 21239 21251 21209 21202 21206 21207 21205 21226 21201 21223 21224 21225 21229 21203 21233 21263 21264 21270 21273 21275 21278 21279 21281 21287 21290 21297 21298,5.90%,33.30%,2.10%,87.00%,64.80%,44.90%,7.30%,645.325,32578881,3419452,13.4,58.4,83.5,26.5,64.8,None,None,None,None,None,None,"$50,177.00",66.80%,"$37,905.00",81.50%,"$32,430.00",91.00%,"$81,116.00",118.90%,"$64,770.00",140.00%,"$50,793.00",102.00%,"$39,101.00",49.20%,"$27,183.00",59.60%,"$23,606.00",79.80%,"$69,309.00",N,"$65,527.00",N,"$41,281.00",N,"$52,486.00",67.70%,"$49,688.00",117.80%,"$25,421.00",67.60%,"$18,012.00",Â -36.5%,"$21,051.00",27.50%,"$38,895.00",N,"$62,241.00",133.50%,"$58,993.00",N,"$30,752.00",128.40%,"$40,693.00",N,"$48,903.00",N,"$18,957.00",49.60%,19.81%,21.33%,23.00%,8075.98,6714.99,3308.4000000000000,2546.67
1840020364,Las Vegas,Nevada,NV,Clark,32003,36.2333,-115.2654,2104198,1773,89107 89106 89104 89102 89101 89108 89138 89130 89131 89134 89143 89146 89145 89144 89149 89124 89110 89117 89129 89128 88901 88905 89105 89114 89116 89125 89126 89127 89133 89137 89140 89151 89152 89153 89155 89158 89163 89185 89195,25.30%,25.10%,5.20%,74.00%,40.60%,55.90%,22.60%,716.623,28728879,11606341,15.1,68.7,72.5,32.1,40.6,11.50%,0.03974864096553790,7.60%,65.83,516.5,10.3,"$58,713.00",33.20%,"$36,839.00",24.20%,"$31,292.00",41.80%,"$64,762.00",37.30%,"$40,986.00",32.40%,"$36,303.00",46.10%,"$35,995.00",18.30%,"$21,713.00",6.50%,"$23,310.00",45.90%,"$54,960.00",16.80%,"$43,553.00",34.50%,"$35,768.00",49.30%,"$50,966.00",37.30%,"$31,302.00",25.40%,"$19,468.00",65.30%,"$45,847.00",22.30%,"$27,228.00",Â -9.5%,"$28,569.00",50.20%,"$56,250.00",43.60%,"$29,358.00",14.70%,"$14,580.00",3.90%,"$52,128.00",N,"$45,428.00",73.10%,"$18,309.00",61.80%,17.31%,15.34%,18.45%,1711.3900000000000,1476.78,2575.18,1156.0700000000000
1840019941,Portland,Oregon,OR,Multnomah,41051,45.5372,-122.65,2074775,1894,97227 97221 97220 97229 97203 97202 97201 97206 97205 97204 97209 97208 97266 97218 97236 97232 97233 97230 97239 97219 97214 97215 97216 97217 97210 97211 97212 97213 97207 97228 97238 97240 97242 97250 97251 97252 97253 97254 97256 97280 97282 97283 97286 97290 97291 97292 97293 97294,13.20%,52.80%,5.70%,88.80%,66.60%,43.80%,13.40%,341.611,20652012,42972770,12.6,77.1,88.6,31.6,66.6,20.20%,0.1424386783927650,9.00%,76.29,1822.7,7.5,"$76,231.00",89.90%,"$54,538.00",88.90%,"$45,035.00",98.90%,"$81,391.00",96.20%,"$59,175.00",97.10%,"$48,567.00",93.60%,"$47,125.00",73.90%,"$35,060.00",85.50%,"$27,650.00",96.50%,"$71,323.00",67.50%,"$51,693.00",103.90%,"$44,435.00",N,"$53,993.00",66.80%,"$37,705.00",42.50%,"$26,542.00",128.40%,"$42,208.00",38.50%,"$45,980.00",85.90%,"$24,804.00",67.70%,"$64,682.00",105.00%,"$56,781.00",148.10%,"$28,772.00",137.10%,"$44,269.00",N,"$30,531.00",22.50%,"$20,060.00",86.30%,19.07%,22.00%,19.33%,3676.130000000000,3166.7800000000000,11693.5,2632.1800000000000
1840022220,San Antonio,Texas,TX,Bexar,48029,29.4658,-98.5253,2049293,1231,78112 78259 78258 78252 78251 78250 78257 78256 78255 78254 78208 78201 78202 78203 78204 78205 78207 78245 78231 78230 78233 78232 78235 78234 78237 78239 78238 78209 78109 78266 78260 78219 78218 78217 78216 78215 78214 78213 78212 78211 78210 78244 78247 78240 78242 78248 78249 78073 78023 78222 78223 78220 78221 78226 78227 78224 78225 78228 78229 78206 78241 78246 78265 78268 78269 78270 78278 78279 78280 78283 78284 78285 78288 78289 78291 78292 78293 78294 78295 78296 78297 78298 78299,39.60%,26.00%,3.70%,41.90%,34.80%,75.00%,14.10%,857.519,369966928,103399309,13.4,64.7,41.5,22.6,34.8,14.90%,0.06203815155445970,9.60%,64.32,1394.8,14.1,"$53,751.00",48.40%,"$38,848.00",55.40%,"$26,826.00",53.40%,"$54,524.00",38.10%,"$40,077.00",53.00%,"$27,951.00",40.90%,"$45,834.00",54.90%,"$32,136.00",52.30%,"$22,306.00",40.60%,"$78,460.00",102.20%,"$53,273.00",91.70%,"$33,205.00",62.60%,"$47,637.00",56.40%,"$31,865.00",64.20%,"$21,426.00",76.50%,"$35,106.00",16.40%,"$26,417.00",13.60%,"$19,727.00",41.50%,"$51,126.00",63.80%,"$41,803.00",95.00%,"$19,222.00",52.40%,"$49,504.00",N,"$30,319.00",53.70%,"$21,131.00",98.10%,22.41%,21.67%,23.00%,3404.14,3434.0700000000000,16466.510000000000,2760.9700000000000
1840001651,St. Louis,Missouri,MO,St. Louis,29510,38.6358,-90.2451,2024074,1879,63110 63111 63112 63113 63115 63116 63118 63120 63139 63107 63106 63104 63103 63102 63101 63109 63108 63155 63137 63143 63147 63150 63156 63157 63158 63160 63163 63164 63166 63169 63177 63178 63179 63180 63188 63197,6.30%,38.60%,2.90%,95.40%,65.50%,48.90%,7.10%,1618.42,66442664,5428458,14.3,61.7,95.7,30.8,65.5,12.30%,0.06596608328863640,7.40%,76.85,558.8,7.3,"$47,176.00",73.70%,"$34,287.00",66.80%,"$31,819.00",97.50%,"$61,255.00",82.80%,"$49,539.00",94.20%,"$43,075.00",97.30%,"$31,288.00",50.50%,"$20,338.00",46.50%,"$20,932.00",80.70%,"$46,560.00",65.70%,"$32,321.00",83.10%,"$34,669.00",125.10%,"$56,889.00",95.20%,"$55,855.00",141.30%,"$26,083.00",90.20%,"$11,825.00",Â -49.2%,"$11,374.00",Â -26.4%,"$20,198.00",81.20%,"$48,354.00",107.10%,"$35,604.00",N,"$24,302.00",N,"$46,748.00",N,"$2,499.00",Â -87.8%,"$17,345.00",38.20%,18.70%,17.00%,18.00%,3734.9300000000000,3552.440000000000,13345.53,2114.34
1840021491,Sacramento,California,CA,Sacramento,6067,38.5667,-121.4683,1898019,2029,95820 95838 95832 95833 95831 95834 95835 95811 95814 95815 95816 95818 95819 95828 95821 95823 95822 95825 95824 95826 95817 94203 94204 94205 94207 94208 94209 94211 94229 94230 94232 94234 94235 94236 94237 94239 94240 94244 94245 94247 94248 94249 94250 94252 94254 94256 94257 94258 94259 94261 94262 94263 94267 94268 94269 94271 94273 94274 94277 94278 94279 94280 94282 94283 94284 94285 94287 94288 94289 94290 94291 94293 94294 94295 94296 94297 94298 94299 95812 95813 95840 95851 95852 95853 95867 95894,31.10%,33.70%,8.20%,82.00%,45.30%,50.80%,20.80%,453.118,110674673,82279482,13.1,72.9,81.6,29.2,45.3,16.80%,0.09144877875867190,10.70%,67.49,732.5,18.7,"$69,134.00",86.60%,"$50,648.00",77.60%,"$34,659.00",85.10%,"$76,819.00",90.80%,"$54,124.00",76.50%,"$44,738.00",83.70%,"$46,559.00",57.80%,"$29,910.00",38.20%,"$30,875.00",118.50%,"$79,464.00",106.90%,"$52,066.00",103.70%,"$30,471.00",100.40%,"$60,035.00",78.60%,"$50,956.00",109.00%,"$22,788.00",87.80%,"$44,331.00",25.20%,"$43,841.00",68.20%,"$20,080.00",23.80%,"$74,414.00",117.60%,"$61,680.00",128.00%,"$24,005.00",112.70%,"$52,057.00",N,"$41,560.00",77.20%,"$21,097.00",90.80%,19.44%,19.67%,22.33%,2181.8300000000000,2347.14,9266.150000000000,1458.8000000000000
1840015099,Orlando,Florida,FL,Orange,12095,28.4772,-81.3369,1822394,1003,32829 32827 32824 32822 32804 32805 32806 32807 32801 32803 32808 32839 32835 32832 32819 32811 32814 32812 32802 32853 32854 32856 32861 32862 32872 32877 32885 32886 32891 32897,32.90%,40.90%,3.20%,63.30%,41.10%,63.50%,19.90%,842.169,238451609,12328825,12.6,75.1,63.3,26.1,41.1,19.10%,0.16491333244946100,11.30%,77.44,1879.5,12.2,"$58,819.00",64.60%,"$47,996.00",61.50%,"$34,656.00",63.30%,"$62,194.00",54.30%,"$52,099.00",63.20%,"$37,776.00",42.70%,"$45,042.00",77.00%,"$36,961.00",87.30%,"$23,158.00",92.80%,"$89,156.00",131.50%,"$77,365.00",N,"$63,541.00",N,"$47,169.00",60.70%,"$41,015.00",92.30%,"$22,017.00",61.20%,"$30,816.00",5.20%,"$73,374.00",N,"$30,906.00",80.40%,"$51,560.00",67.50%,"$50,452.00",125.20%,"$41,374.00",N,"$46,865.00",N,"$45,426.00",113.40%,"$20,437.00",69.30%,19.81%,20.33%,22.33%,3034.88,3385.060000000000,10275.26,3672.1700000000000
1840021570,San Jose,California,CA,Santa Clara,6085,37.3019,-121.8486,1798103,2218,95118 95128 95124 95125 95123 95008 95002 95117 95116 95111 95110 95113 95112 95119 95126 95127 95120 95121 95148 95133 95132 95131 95130 95136 95135 95134 95139 95138 95037 95013 95129 95122 95101 95103 95106 95109 95115 95141 95150 95151 95153 95154 95155 95156 95157 95158 95159 95160 95161 95164 95172 95173 95190 95191 95192 95193 95194 95196,51.60%,45.00%,5.10%,78.40%,49.00%,44.40%,41.10%,453.118,110674673,82279482,10.9,82.2,77.3,34.9,49,13.90%,0.047821550603023300,8.00%,69.44,643.4,6.6,"$115,893.00",65.00%,"$68,749.00",41.80%,"$51,310.00",92.20%,"$110,799.00",53.50%,"$71,912.00",44.20%,"$56,264.00",68.60%,"$51,431.00",Â -11.6%,"$36,384.00",Â -11.0%,"$32,056.00",27.20%,"$147,909.00",88.30%,"$87,529.00",66.90%,"$57,372.00",129.00%,"$82,293.00",48.10%,"$56,536.00",52.50%,"$28,766.00",94.40%,"$85,787.00",60.00%,"$59,585.00",61.80%,"$38,613.00",129.70%,"$108,701.00",80.70%,"$84,256.00",90.40%,"$34,585.00",93.10%,"$80,643.00",N,"$57,209.00",53.20%,"$25,509.00",85.60%,19.44%,19.67%,22.33%,1508.3400000000000,2155.09,7699.64,1989.57
1840000596,Cleveland,Ohio,OH,Cuyahoga,39035,41.4767,-81.6804,1710093,1893,44135 44128 44119 44113 44112 44111 44110 44115 44114 44144 44127 44120 44104 44105 44106 44101 44102 44103 44108 44109 44181 44190 44191 44192 44193 44194 44195 44197 44198 44199,13.30%,18.60%,4.30%,81.70%,59.50%,44.20%,6.90%,1253.28,117491996,3500737,18.7,53,76.5,23.5,59.5,16.00%,0.09023741083785800,10.10%,68.21,768.1,16.7,"$32,053.00",23.60%,"$23,463.00",25.60%,"$21,782.00",52.40%,"$42,964.00",37.30%,"$33,691.00",48.90%,"$30,118.00",65.70%,"$26,674.00",26.20%,"$16,922.00",24.80%,"$16,968.00",45.90%,"$32,624.00",14.60%,"$30,862.00",104.20%,"$18,925.00",36.90%,"$25,094.00",Â -0.8%,"$14,910.00",Â -12.5%,"$14,527.00",43.40%,"$14,489.00",Â -38.7%,"$2,499.00",Â -85.2%,"$11,154.00",Â -1.4%,"$26,379.00",3.50%,"$27,738.00",60.70%,"$10,428.00",8.40%,"$20,235.00",N,"$14,674.00",Â -19.8%,"$16,708.00",65.70%,20.93%,19.33%,18.00%,5497.86,3875.1,13990.870000000000,3422.0700000000000
1840001254,Pittsburgh,Pennsylvania,PA,Allegheny,42003,40.4396,-79.9762,1703266,2093,15216 15217 15214 15212 15213 15210 15211 15218 15219 15290 15232 15233 15260 15205 15204 15207 15206 15201 15203 15208 15224 15234 15222 15221 15220 15226 15120 15230 15240 15250 15251 15252 15253 15254 15255 15257 15258 15259 15261 15262 15264 15265 15267 15270 15272 15274 15279 15281 15282 15286 15289 15295,5.80%,47.00%,3.20%,91.30%,62.90%,52.10%,9.00%,697.527,221360618,8774335,12.3,71.4,91.3,33.9,62.9,7.10%,0.039220903001722000,4.30%,61.88,443.6,5.8,"$53,799.00",88.20%,"$39,582.00",107.20%,"$37,278.00",98.10%,"$63,275.00",93.70%,"$45,712.00",114.90%,"$44,093.00",102.20%,"$32,041.00",59.60%,"$22,696.00",72.80%,"$21,028.00",70.20%,"$56,022.00",N,"$48,371.00",N,"$37,071.00",132.40%,"$62,352.00",N,"$59,169.00",N,"$33,367.00",98.50%,"$25,442.00",Â -4.2%,"$29,337.00",N,"$22,314.00",63.70%,"$55,865.00",N,"$51,690.00",N,"$23,096.00",105.40%,"$25,451.00",N,"$22,257.00",31.40%,"$22,413.00",124.70%,18.70%,19.00%,21.33%,3060.4100000000000,1922.34,3515.66,1634.42
